8094668	Y	If anyone knows y there's a packet of Taco Bell hot sauce in my bed let me know									
8094671	Y	Also side note why is there not a Taco Bell on campus?									
8094674	Y	@yarimar52: If someone needs a job Biaggis is hiring hostesses ????" hahaha now who quit?"									
8094817	Y	@msjp217 yes we r outside Joe's brewery till 2									
8094820	Y	@muffin9124 outside Joe's brewery till 2									
8094826	Y	@Nolan1999 outside Joe's brewery till 2									
8094956	Y	I'm at Gordy Wilson Music http://t.co/R1gOpgsSGd									
8094993	Y	Hanging out with Britney while Jacob is having a fun day at school. (at @Lowes Home Improvement) [pic]: http://t.co/3fBsjAkmky									
8095054	Y	@CrackedTruck where ya'll at?									
8095180	Y	Looking at books (@ Barnes & Noble - @bnbuzz) [pic]: http://t.co/sjIO2tSrRA									
8095233	Y	@muffinmadness22 highdive tonight or waat? Lol									
8095511	Y	I'm at Farren's Pub and Eatery (Champaign, IL) https://t.co/gq2Dtxb9AH									
8095529	Y	Somebody bring me Panda Express or Steak and shake ????									
8095613	Y	Can't wait to have so me portillos when I get back!									
8095665	Y	Spreading the love of Black Dog with some ISU peeps. #goodhostaward									
8095695	Y	Texas Road House for lunch or na?									
8095717	Y	Typical pre meet meal stop (at @PaneraBread) http://t.co/Ugd8KMsjhR									
8095810	Y	Is there such thing as a Mexican restaurant with real authentic Mexican food? No. (@ Dos Reales) http://t.co/tgFbGru8eW									
8095818	Y	I'm at Steak 'n Shake (Urbana, IL) http://t.co/N9hN4pgU6K									
8095845	Y	Senior meet at huff hall today at 4! Come support the fighting Illini gymnastics teams and all our seniors! #illini #seniornight									
8095919	Y	Fat Sandwich fever									
8096206	Y	Panera was legit									
8096273	Y	Yesterday was weird #Unofficial @ Kam's http://t.co/lpOvMkr7K3									
8096310	Y	Wow the thirst for Starbucks today is real. The line is outside smh.									
8096311	Y	I'm at @PaneraBread (Champaign, IL) http://t.co/tjznA2ygwa									
8096369	Y	I'm at @JoesBrewery (Champaign, IL) w/ 2 others http://t.co/sUMolePbuV									
8096370	Y	Somebody come pick me up and I'll treat you to Popeyes lol ??									
8096391	Y	#Manufacturing #Job alert: Warehouse Pack... | Kelly Services | #Champaign , IL http://t.co/T70ZgoRirW #KellyJobs #KellyServices									
8096392	Y	Warehouse Packers and... - Kelly Services: ( #Champaign , IL) http://t.co/9GR1u65iim #Manufacturing #KellyJobs #KellyServices #Job									
8096670	Y	My two favorite places! Starbucks and Insomnia Cookies! With my favorite girl @HaleyHans25 http://t.co/7x8VCx9oUh									
8096731	Y	Dollar General Corporation: STORE MANAGER CANDIDATE- Champaign, IL ( #USAJobs) http://t.co/Ag9Qvv18pr #Retail #Job #Jobs									
8096732	Y	#USAJobs #Retail #Job: STORE MANAGER CANDIDATE- Champaign, IL at Dollar General Corporation http://t.co/M85wxC48Zt #Jobs									
8097019	Y	@The_HIGHDiVE is high dive 19+ today?									
8097057	Y	Boys on the roof #lategram @ The Red Panda http://t.co/gFtvw1MSVa									
8097191	Y	#Retail #Job in #Champaign , IL: 1st Assistant Manager at Citi Trends http://t.co/hTKzz7AXhB #Jobs #TweetMyJobs									
8097205	Y	Wayne Dunkin Donuts" Blackshear really has transformed his body and his game this year. He looks goooood"									
8097253	Y	Chopstix tonight is going to be so good. I love food. ??????									
8097309	Y	Having a cold one with The Chief before the meet. ?? @ Legends http://t.co/NXoyBGNRBk									
8097413	Y	About 5 years since my last visit. (@ The @Courier_Cafe) [pic]: http://t.co/1xvxtZnCJP									
8097483	Y	Getting on the roof is kind of a chore, turns out #lategram @ The Red Panda http://t.co/adMXJ7u2YQ									
8097599	Y	Cobras advance to Region 24 championship game tomorrow RT @chaddare: Final. Parkland 86 DACC 75									
8097615	Y	I just wanna take a moment to thank God and Jesus for this DP Dough I have been bless to savor. ????									
8097686	Y	Currently at the @IlliniGym gymnastics meet cuz there was free pizza. #ILL									
8097719	Y	I'm at University Of Illinois Willard Airport (CMI) (Savoy, IL) http://t.co/vc4wtyVQzZ									
8097746	Y	Ready to go for some #Illini Gym Jam. Highlights at 6 & 10 @wcia3 @IlliniGym @illinimensgym http://t.co/ZIZ5StifVP									
8097747	Y	Post-Unofficial brunch with great people ?? #unofficial #uiuc #datbrisket #nomnation @ Black Dog Smokeâ€¦ http://t.co/nTn5FnHTln									
8097781	Y	Great day with my girl! @ Panera Bread http://t.co/ZX8bsRoNXk									
8097790	Y	I seriously love olive garden									
8097803	Y	I'm at El Toro 2 (Champaign, IL) http://t.co/nSrwxetfE9									
8097888	Y	We deserve this. We worked hard and were super productive yesterday" @Clairebilski on our lesbian date to Olive Garden"									
8098139	Y	Being loud as shit while trying to be quiet lol (@ Champaign Public Library w/ 3 others) http://t.co/C4Bbzts0yZ									
8098378	Y	Best way to cure a hangover is to keep drinking sooo come on out to @RedLionUofI! I'm working now til close.									
8098402	Y	I'm at @TacoBell (Champaign, IL) http://t.co/0sl8JPf7ce									
8098460	Y	S/O to that young money cash money Applebee's for that free wifi									
8098664	Y	Upward Basketball:  Bucks vs. Fever! (@ Urbana Middle School w/ @earocks) http://t.co/dGXEbBzZuK									
8098672	Y	Citi Trends: 2nd Assistant Manager ( #Champaign , IL) http://t.co/DB0zpr90o5 #Retail #Job #Jobs #TweetMyJobs									
8098673	Y	#Retail #Job in #Champaign , IL: Manager In Training at Citi Trends http://t.co/kIO4CLHzcr #Jobs #TweetMyJobs									
8098680	Y	Mcdonalds is happiness									
8098764	Y	Haven't even gotten my food yet and I already regret it. #neveragain (@ Wendy's at Illini Union) http://t.co/15lZJ0oeSX									
8098786	Y	The saddest sign ever posted on Kam's window http://t.co/2cssAmU3cA									
8098821	Y	Thank you for all the birthday wishes! Time for birthday dinner! (@ Destihl Restaurant & Brew Works) http://t.co/iXgJSs6uP9									
8098845	Y	#TweetMyJobs #Retail #Job alert: District Manager | Citi Trends | #Champaign , IL http://t.co/Y0IEYEhIkw #Jobs									
8099033	Y	It's Saturday night! (@ Esquire Lounge) http://t.co/arPJSlIPAz									
8099040	Y	I'm at Activities & Recreation Center (ARC) (Champaign, IL) w/ 2 others http://t.co/I7PdoqHlIx									
8099047	Y	Oh. Hey (@ Buffalo Wild Wings - @bwwings) http://t.co/EJGUOadpnz									
8099211	Y	Buffalo Wing nearly killed me. Like damn dad, could've warned me. ????									
8099227	Y	Buffalo Wing had me like... ???? http://t.co/bZNu8hVwdy									
8099279	Y	I'm at Activities & Recreation Center (ARC) (Champaign, IL) w/ 3 others http://t.co/m16RvqqFtb									
8099300	Y	Alright so see everyone at #RedLion #LoL									
8099392	Y	I'm at Savoy 16 Theatre (Savoy, IL) http://t.co/knnOkVSyon									
8099502	Y	@sheebs001 someone else makes dominos pizza????									
8099553	Y	Out in #chambana on unofficial weekend... O_o (at @BillyBaroozPub) http://t.co/uktzAwvU49									
8099733	Y	#TweetMyJobs #Retail #Job alert: Sales Associate | Maurices | #Champaign , IL http://t.co/VF0miO1mzl #Jobs									
8099754	Y	Panera is the shit right now									
8099775	Y	My first trip to soccer planet. ... Neat Place (@ Soccer Planet) http://t.co/atzLVgAsMz									
8099816	Y	Mmmm flat top ??									
8099818	Y	champaign walmart is dead									
8100050	Y	I'm at Champaign Country Club (Champaign, IL) http://t.co/X1o5usOUzy									
8100073	Y	Fat sandwich raised their prices like a dollar .25 per sandwich....bogus as fuck but hey #Unoffical2014 helped the economy									
8100154	Y	We go to Meatheads and @Nathan_Bednarz gets chicken tenders. Smh.									
8100238	Y	Go Illini! (@ UI Ice Arena) http://t.co/E988JVviFi									
8100369	Y	I'm at Gordy Wilson Music http://t.co/0EQEFV0smc									
8100507	Y	I'm at Steak 'n Shake (Champaign, IL) http://t.co/PyuvRjIJg5									
8100771	Y	Did I buy three boxes of Girl Scout cookies on green street today? Yes. Yes, I did. Are they all gone now? No comment.									
8100932	Y	If you want to hear real house music come on over to A Plus VIP lounge @ A Plus VIP Lounge http://t.co/dS36g9I8xx									
8101079	Y	Orpheus in the Underworld (@ Krannert Center for the Performing Arts) http://t.co/ui5ond4bza									
8101278	Y	This is life without KAM'S ... The only one we left the couch is to eat and then sleep									
8101281	Y	Taco bell is gross!									
8101320	Y	Dinner! (at @BigGroveTavern) http://t.co/lE7IhJEC9u									
8101680	Y	State Patty's Take 2 #unofficial (at @GuidosBarGrill w/ 4 others) http://t.co/HH6qwRNQY3									
8101973	Y	@The_NiggaDave: @KieraNOTKiara I Said Nvm. I Already Went To McDonalds."-____________- K"									
8102115	Y	It's unofficial and a bit ridiculous. (with Nathan at Chester Street Bar) â€” https://t.co/B0oI8CtQEj									
8102185	Y	@alwaysTWINNing next to Evergreen between third and fourth, opening in a couple minutes!									
8102220	Y	Jupiter and Sabrina @ Krannert Center for the Performing Arts http://t.co/8lioA62PLR									
8102257	Y	Because if unofficial wasn't fabulous enough. (with Nathan at Chester Street Bar) [vid] â€” https://t.co/ekvz9Qk3Ji									
8102563	Y	Wow we had FAT SANDWICH today...If thats not a record isk what is lmao Guess only on #unofficial									
8102572	Y	Fat sandwich raised their prices like a dollar .25 per sandwich....bogus as fuck but hey #Unoffical2014 helped the economy									
8102737	Y	Hate myself for eating mcdonalds right now :(									
8102932	Y	Nothing better than Taco Bell at 1:30 in the morning at a time like this!\n#delicious									
8103111	Y	I'm at Tumble Inn (Champaign, IL) http://t.co/mAHlbWHnok									
8103309	Y	Barely getting back to the dorm. High Dive was fucking crazy. ??									
8103508	Y	5 lbs of free fries from fat sandwich. Killed it									
8103690	Y	I'm at Original Pancake House (Champaign, IL) http://t.co/yxo92ggXIl									
8103789	Y	I probably hate Meijer so much cause I only work Saturday and Sunday mornings									
8104138	Y	The worst part about Daylight Savings time is that now there is an hour less of McDonald's breakfast.									
8104142	Y	Buy me Starbucks so I know it's real????									
8104192	Y	Speed skating (@ UI Ice Arena) http://t.co/4ND9H5WXLe									
8104202	Y	Because if unofficial wasn't fabulous enough. (with Nathan at Chester Street Bar) [vid] â€” https://t.co/ekvz9Qk3Ji									
8104211	Y	Come on out and see the Cracked Truck outside of Joe's Brewery until 2 pm. Or give us a call at 567-303-EGGS for some delivery									
8104221	Y	@mowwie_ at Joe's until 2.									
8104255	Y	I'm at @OliveGarden (Champaign, IL) http://t.co/tqClAjXKfc									
8104285	Y	I'm at Charter Fitness (Urbana, IL) w/ 2 others http://t.co/5BGNMsV0Yo									
8104357	Y	CRACKED ?????? best breakfast ever									
8104378	Y	I'm at County Market (Champaign, IL) http://t.co/6zygDDOlFB									
8104487	Y	CRACKED ?????? best breakfast ever									
8104545	Y	I'll pay someone 20 to go get me Panera right now									
8104721	Y	Kappa Delta 5k underway! #sundayfunday #letsrun @ Main Quadrangle http://t.co/89dIQ3bofU									
8104744	Y	Good luck to Parkland's women's team in the Region 24 championship game today!! #CobraGang									
8104771	Y	@LGrunke yes ma'am--\nI am here for two weeks, Jimmy John's management training.\n\nWe go hard.									
8104853	Y	I'm at Cold Stone Creamery - @coldstone_corp (Champaign, IL) http://t.co/K0SzDbfMmH									
8104874	Y	I'm at Layalina (Champaign, IL) http://t.co/MIE1ttPbW7									
8104927	Y	Can't help but jam to Esperanza Spalding's Radio Song in Starbucks #throwback #jazznight									
8104967	Y	I'm at Walmart Supercenter - @walmarthub (Urbana, IL) http://t.co/PjrHnIxmIs									
8105008	Y	I'm at @Kohls (Champaign, IL) http://t.co/52w8sotrC8									
8105019	Y	I'm headed down to Mattoon today to catch Parkland and Lake Land play for the Region 24 Championship. Winner heads to nationals									
8105183	Y	Nice pickup basketball game at the CRCE to get back into the swing of things. Couple buckets, couple rebounds. #fitfam									
8105245	Y	That chipotle was so good...									
8105260	Y	Today's #dpdough #foodporn is a sausage and cheese pizza with garlic parmacrust around the edges. Thisâ€¦ http://t.co/IWm60H5pKb									
8105406	Y	I'm at Stephens Family YMCA/@LarkinsPlace w/ @cessrn_26 http://t.co/DJKHQA9nKy									
8105784	Y	Working Mode: ON (@ Cafe Kopi) http://t.co/sVvAhPkWKN									
8105804	Y	@anneegoldstein I wanted to get jimmy johns..									
8105814	Y	Thanks for a great weekend to all of our customers. We will see you tomorrow at our usual spot at Springfield and Matthews 8am-3:30pm									
8105891	Y	Do not buy the Panera lobster bisque soup unless if you want to eat a cup of cream. #disappointed #sogross									
8105921	Y	Just posted a photo @ Grainger Engineering Library http://t.co/adBhCVbFaq									
8105984	Y	Our family is addicted to lamb curry (@ Bombay Indian Grill) [pic]: http://t.co/Bm0u43cddN									
8106049	Y	@The_NiggaDave: @KieraNOTKiara Where? McDonalds"Lmao. Nigga No . I Mean You Tryna Flame !"									
8106181	Y	I'm at Illini Union Courtyard Cafe (Urbana, IL) http://t.co/D8C9BJVrIA									
8106376	Y	I guess Maize will have to do for now									
8106442	Y	@TsoFeisty2: S/o to my bff @_AshaElonnda for bringing me chiptole" no problem. ??"									
8106654	Y	I'm at Illini Union Courtyard Cafe (Urbana, IL) http://t.co/D8C9BJVrIA									
8106892	Y	So much swag just walked into mcdonalds????									
8106897	Y	Lunch with my best! (at @GuidosBarGrill) http://t.co/4OMteJqbBx									
8106902	Y	Just posted a photo @ Grainger Engineering Library http://t.co/03OO8fw3Cx									
8107091	Y	I'm at Gordy Wilson Music http://t.co/poRVzZ5jjg									
8107217	Y	PARKLAND WOMEN'S BASKETBALL ARE GOING TO NATIONALS!!!! CONGRATS LADIES!!									
8107432	Y	#Manufacturing #Job in #Urbana , IL: Operations Supervisor, 3rd Shift #45637 at Byrnes & Rupkey, Inc. http://t.co/KaZJaEYFQD									
8107497	Y	I'm at @SuperPantry (Champaign, IL) http://t.co/jvP5r27ems									
8107501	Y	#nutella #love #happiness #life @ CrÃªpe de Licious http://t.co/qwvn49VN3N									
8107502	Y	Everything is dead. @ Main Quadrangle http://t.co/VzM2nUmxqt									
8107635	Y	Solid 8m run! Feeling good! #activeillini (@ Activities & Recreation Center (ARC)) http://t.co/upqeUO4g1K									
8107680	Y	She doesn't know it's mine. @ D.P. Dough http://t.co/0ylk1HHwBG									
8107740	Y	I'm at @PaneraBread (Champaign, IL) http://t.co/OX6S2T9TOT									
8107788	Y	Can't wait!!!! Gambino!!! Next Wednesday! ?? @ Capstone Quarters http://t.co/VXHMGXXPFe									
8108372	Y	I'm going to Chipotle in a groutfit. Please don't look at me.									
8108677	Y	@evehann when were u at lion......									
8108785	Y	I'm at Jupiter's at the Crossing (Champaign, IL) http://t.co/iY1TNFoHHX									
8108821	Y	Olive Garden lets git er done									
8109180	Y	I'm at Quality Beer w/ @lphillips2002 http://t.co/4YwaUHL5M7									
8109367	Y	I'm So Hungry Bruh. Oomf Should Make That March To McDonald's For Me									
8110059	Y	I'm at Inman Hotel (Champaign, IL) http://t.co/JifxROv7Y9									
8110429	Y	Today I had both portillos and chipotle. #blessed									
8110465	Y	Fry/curly fry blend. I didn't ask for this, but I'm so glad it happened. @ Hardee's http://t.co/SmVM3jhB4Q									
8110980	Y	least you not acting like you Red Lobster cheddar biscuits @_Jayshia_: I'm worth E.BT cards and grape soda.""									
8111186	Y	Just spent 20 dollars on printing at Grainger. ??									
8113419	Y	At Steak 'n Shake w/ Justin ???????? http://t.co/0257mQpuNZ									
8113446	Y	papa johns hittin'									
8113635	Y	I'm at Stephens Family YMCA/@LarkinsPlace (Champaign, IL) http://t.co/GtHLG6pYgB									
8113994	Y	I'm at St. Matthew Catholic School (Champaign, IL) http://t.co/icEHocqn4J									
8114132	Y	I'm at United States Post Office (Champaign, IL) http://t.co/PEbcH7lcMk									
8114272	Y	I'm at Gordy Wilson Music http://t.co/YcEghM68GO									
8114411	Y	I'm at @ParklandCollege (Champaign, IL) http://t.co/9iqwwoOO4c									
8114412	Y	I can't wait to grow old and hang out at Hardee's every morning with my fellow old crabby bastards									
8114602	Y	Coffee, meetings. What life is all about! (@ Caffe Paradiso) http://t.co/RcnX6eJQQS									
8114647	Y	Kraft Foods #Manufacturing #Job: Operations Supervisor-Enhancers ( #Champaign , IL) http://t.co/9W3SZV7ZVZ #VeteranJob #Jobs									
8114762	Y	Where are you #polarvortex? We miss you. This feels wrong without you. Matthews and Springfield until 330.									
8114853	Y	Moving around" (@ Illinois Terminal) http://t.co/fmMoiuGwaf"									
8115414	Y	I'm at Illini Union (Urbana, IL) http://t.co/DTkji7F9J6									
8115442	Y	Time to get loaded. #trucking (@ Kraft Foods) http://t.co/4IR29j5bcf									
8115472	Y	Walking (@ Lincoln Square Mall) http://t.co/8IyyRW2zNT									
8115519	Y	Lunchtime bitches!!! (at @OliveGarden) http://t.co/AISrggP4dd									
8115542	Y	@StevieColeWorld on the quad as we speak.									
8115567	Y	@MikeMartin0327 doppelgÃ¤nger spotted on the quad									
8115712	Y	I'm at Gordy Wilson Music http://t.co/1br3WDrLbV									
8116023	Y	What a beautiful day!! Time to finally retrieve my bike from the quad. Right where I left it ?? http://t.co/Z1wFOuoa4O									
8116178	Y	Eating jimmy johns before my research project was a bad idea bc now I want a nap but I gotta hang w/ 6 year olds									
8116268	Y	Rheumatology appointments are slightly more bearable when tcby is across the street ????									
8116333	Y	I'm at @PekaraBakery & Bistro w/ @lphillips2002 http://t.co/d6WPt09b3I									
8116392	Y	Yeah, do that! â€œ@delsterling: Come see @IlliniMusicals's Rocky Horror this Friday at Canopy! http://t.co/NwHNvhGbjnâ€�									
8116396	Y	Nice weather = weirdos on the quad with hoola-hoops and tight ropes									
8116714	Y	Sofritas! (at Chipotle Mexican Grill) â€” https://t.co/lzse64Z5gJ									
8116908	Y	I'm at @OliveGarden (Champaign, IL) http://t.co/tt2iSbdjz0									
8117013	Y	More interviews! (at Potbelly Sandwich Shop) â€” https://t.co/J366xHvSbP									
8117223	Y	Gonna be a bike messenger soon #bikemessenger #jimmyjohns									
8117226	Y	I'm at United States Post Office (Champaign, IL) http://t.co/I42dBP0uCc									
8117308	Y	I'm at St. Matthew Catholic School (Champaign, IL) http://t.co/oR9q991xB5									
8117361	Y	I'm at Urbana Dog Park (Urbana, IL) http://t.co/eI2zByQM4o									
8117437	Y	I'm at Activities & Recreation Center (ARC) (Champaign, IL) w/ 2 others http://t.co/lXmrg8fgPM									
8117567	Y	I'm at Marketview Car Wash & Lube w/ @chaosagent23 http://t.co/Tjg2hnpdYK									
8117617	Y	I'm at @PetSmart w/ @chaosagent23 http://t.co/xgLJM9D6KZ									
8118244	Y	I'm at @TacoBell (Champaign, IL) http://t.co/Rfb4KrNegX									
8118541	Y	I'm at @BedBathBeyond w/ @chaosagent23 http://t.co/NpPAJdthc5									
8118630	Y	I'm at Meadowbrook Park (Urbana, IL) http://t.co/eO5CyhDBgf									
8119048	Y	I'm at Meijer (Urbana, IL) http://t.co/7gJt5DjpPn									
8120344	Y	What I wouldn't do for some Wendy's right now #cravingit #spicychicken									
8120414	Y	I'm at Gordy Wilson Music http://t.co/wPlI2aauxk									
8120672	Y	Bring me Jimmy John's so I know it's real									
8120992	Y	About to smash this chipotle ??									
8121088	Y	Just got some Starbucks for free, so I got that going for me??									
8121687	Y	I hear lots of clicks. I looked around and there's a girl playing league in Grainger Library. #ARAM									
8121990	Y	Residents will be escorted by responders to their apartments to retrieve essentials & will be put up at the Illini Union Hotel for the night									
8122094	Y	@TheAerMusic @CanopyClub I'm coming for you http://t.co/vOh01nsH3d									
8122454	Y	@carlita_jones red lobster									
8122531	Y	That awkward moment when I got free coffee from the Starbucks cashier ?? #stillshocked #egoboost #mademyday									
8122760	Y	Popeyes my late night snack ????									
8122889	Y	Sisterhood bar crawl with my mags ?? @ The Red Lion http://t.co/uzeP6vXtOc									
8122987	Y	When you hear someone mention Chipotle http://t.co/TPQshFNzki									
8123376	Y	Kelly Services: Warehouse Packers and L... ( #Champaign , IL) http://t.co/T70ZgoRirW #Manufacturing #KellyJobs #KellyServices #Job									
8123377	Y	Kelly Services #Manufacturing #Job: Warehouse Packers and ... ( #Champaign , IL) http://t.co/9GR1u65iim #KellyJobs #KellyServices									
8123378	Y	Operations Supervisor, TPM Experience #45642 - Byrnes & Rupkey, Inc.: ( #Urbana , IL) http://t.co/UCpr0iDuKC #Manufacturing #Job									
8123406	Y	#Urbana , IL #Manufacturing #Job: Maintenance Manager 45595 at Byrnes & Rupkey, Inc. http://t.co/qmGtWCjEHj #Jobs #TweetMyJobs									
8123581	Y	I'm at United States Post Office (Champaign, IL) http://t.co/zYDyHyhkGg									
8123771	Y	Got a table with an empty chair til 11. Stop by and say hi. No fun working alone. (@ Illini Union Courtyard Cafe) http://t.co/CMGIL9qNZn									
8123820	Y	There's A Whole Lotta Love going on at Mathews and Springfield. Get the Led out and get here now									
8123901	Y	So a photo-shoot happened in the Bromley cafeteria this morning.. In case you missed it, here- #vogue http://t.co/t1w9RrqrvJ									
8123949	Y	Lab tour. (@ Micro and Nanotechnology Laboratory (MNTL)) http://t.co/T91APqpMxi									
8123975	Y	hungover crossfit is the worst kind if #crossfit									
8124069	Y	TODAY! Missed last Thursday? Come to the quad 11am to 2pm so we can let our voices be heard. http://t.co/KDCxlQn4Wj									
8124250	Y	Saddest moment of the day: finding a jimmy johns gift card in my wallet with no money on it ??									
8124352	Y	Keeping it moving! (@ Illinois Terminal) http://t.co/JSX5aEiBMw									
8124376	Y	Olive Garden would be amazing right now									
8124437	Y	First set-up of the day #hcctour2k14 @ Champaign Central High School http://t.co/RDTrAGsxj7									
8124558	Y	Lunch ?? @ Common Ground Food Co-op http://t.co/5rsRv5MUNt									
8124560	Y	walking through the engineering quad this morning was oddly inspiring									
8124645	Y	Last night I had no food, so I ordered #jimmyjohns at midnight. #noshame									
8124830	Y	just walked all around the quad with my zipper down #goodafternoon									
8124987	Y	I'm at @ParklandCollege (Champaign, IL) http://t.co/IWYKepHDhb									
8124993	Y	I wanna go to to the bromley gym but, I hate it when they're like 50,000 people in there.									
8125011	Y	Courier cafe. I have missed you.									
8125264	Y	I'm at Crystal Lake Park (Urbana, IL) http://t.co/AbTcimAGF5									
8125608	Y	It's amazing how much more pleasant the walk to the quad is today. This weather is perfecttttt omg									
8125703	Y	I've learned the way to room 14's heart is Oreos and Chipotle. @mwagner94 @akliegs @ElleryMarks #twitterlessBecca #CauseShesStupid									
8125965	Y	Second interview! Stoked for minimum wage! (at @Potbelly Sandwich Shop) http://t.co/tgaJRUkaoB									
8126067	Y	I'm at Gordy Wilson Music http://t.co/GT7YqLI9UN									
8126087	Y	I'm at @OliveGarden (Champaign, IL) http://t.co/xAr2b7PRHB									
8126169	Y	Guns!!! No #concealandcarry (@ The Refinery) http://t.co/XUbMNwGy2N									
8126235	Y	Back to back days having Chipotle, #sogood									
8126359	Y	Just posted a photo @ Bardeen Quad http://t.co/pwU87FMS4F									
8126372	Y	Just posted a photo @ Bardeen Quad http://t.co/echqu6CqdC									
8126395	Y	At crce hooping??									
8126440	Y	#Champaign , IL #Retail #Job: Store Manager at Citi Trends http://t.co/JypkvZweTK #Jobs #TweetMyJobs									
8126456	Y	Jimmy johns ??									
8126621	Y	I'm at @ParklandCollege (Champaign, IL) http://t.co/PocQYeZt7K									
8126808	Y	To the girl wearing a jean jacket to the ARC, why?									
8126812	Y	Came to the ARC with a white shirt left with a transparent one. You're welcome.									
8126816	Y	Girl on the quad trying to offer me a summer job #SorryImTaken									
8126836	Y	Came to the ARC wearing a white shirt. Left with a transparent one.									
8127204	Y	Yes this is a tub of mild salsa. This is how we prepared for #unofficial at Chipotle lmao http://t.co/0RrLLwxk1K									
8127266	Y	Whoa! Is that music I hear over the @IlliniCampusRec ARC sound system! Finally! #activeillini http://t.co/RFII1dqlQl									
8127347	Y	I'm at Meijer w/ @chaosagent23 http://t.co/9m5oGRhZ6j									
8127434	Y	I'm at Stephens Family YMCA/@LarkinsPlace (Champaign, IL) http://t.co/gKSyaIKJPF									
8127731	Y	work (@ Cold Stone Creamery - @coldstone_corp) http://t.co/iIFIABgUzh									
8127840	Y	Playing at Canopy Thursday! Show starts at 8:30, pretty stoked for this one									
8127935	Y	I'm at Stephens Family YMCA/@LarkinsPlace (Champaign, IL) http://t.co/R6MeUOOsAc									
8128054	Y	Home! (@ University Of Illinois Willard Airport (CMI)) [pic]: http://t.co/iEC0lpRNiu									
8128111	Y	Iced vanilla macchiato is the best thing that ever happened to Starbucks ??									
8128186	Y	Did someone say heavenly burger? #foodismylife #burger @ Farren's Pub and Eatery http://t.co/tZYlhELL7p									
8128378	Y	Anyone want to go see A Cool Hand" Thursday at Canopy?"									
8128755	Y	@narainey Will I be seeing you tonight at Cowboy Monkey?									
8129408	Y	Officially a masochist. (@ Undergraduate Library - @askundergrad) http://t.co/rhQBMLlMpK									
8129450	Y	Already have my meal picked out when I go to Kamakura on Friday									
8129607	Y	i want starbucks??									
8130795	Y	@Mattdw24 next time you come up I'll be goin to kams with ya!									
8130869	Y	I would scorn @KaitlynTaylor12 as I read her tweets from Kam's but I was there Saturday and still haven't gotten over it. #thesmell #ohmygod									
8131225	Y	dear @PapaJohns, this is not what spongebob looks like but thanks for the effort http://t.co/DNxiCGhd4F									
8131430	Y	Cozy up with some hot Cracked this evening! Finds us outside of Joe's.									
8131444	Y	@farbalicious we are just outside of Joe's. Bring an umbrella.									
8131868	Y	To get d.p dough & insomnia cookies right now, decisions, decisions									
8132315	Y	I'm at @Lowes Home Improvement (Champaign, IL) http://t.co/RorVO1ltM1									
8132558	Y	I'm at United States Post Office (Champaign, IL) http://t.co/b5JUJdbvjH									
8133304	Y	Walking to class & this wonderful lady in a jimmy johns uniform asked me those amazing words would you like a sample" FUCK YES I WOULD #Win"									
8133483	Y	#CMB RT @ShaunLivingston: Congrads to Wayne McClain and Champaign Central for the upset. Wayne is definitely an Illinois legend. ??									
8133619	Y	Just posted a photo @ College Of ACES Library http://t.co/N9OQ7PIiMi									
8133713	Y	Duranguense at Merry Ann's >>>>									
8133902	Y	There's always really awkward faculty/student meetings going on at the table next to me @ Intermezzo. I never know whether to listen or not.									
8133908	Y	These walking tacos on the quad made my day man.									
8133946	Y	@yaya_bmasta and who wants to go to Applebee's by themselves? Couples retreat, homieeee									
8133988	Y	You guys. I just heard a song in the @KrannertCenter lobby for the second time. I've done it. I've heard it all.									
8134057	Y	Got a taste for some chipotle??									
8134071	Y	Off to my last two classes...then ima give chipotle a visit									
8134147	Y	Moving around. .#productive (@ Illinois Terminal) http://t.co/8qYSlgGUfq									
8134189	Y	Thanks panera I'm sure this is the proper way to cut a bagel ?? #epicfail http://t.co/ZF7TKEyN3a									
8134485	Y	I'm at Mas Amigos Mexican Restaurant (Urbana, IL) http://t.co/r3S6k06hdv									
8134491	Y	Half price tequila party at KAMS tonight, I'm pretty much obligated to go right? @hi_imgregg @elbis_nodnarb									
8134577	Y	I have so many pictures of the quad ??									
8134700	Y	Jealous? #bbq (@ Black Dog Smoke & Ale House) http://t.co/q5YF5G1P1t									
8134723	Y	At Panera Bread									
8134847	Y	Lol no one can convince me Chipotle is unhealthy									
8134958	Y	I'm at Car-X Auto Service (Champaign, IL) http://t.co/mbFxNYWsz8									
8135192	Y	I'm at Main Library (Urbana, IL) http://t.co/iNfU8ZlBjO									
8135715	Y	Quite likely I'll get snowed in at UGL today, send jimmy johns and prayers ??									
8135730	Y	I'm at Activities & Recreation Center (ARC) (Champaign, IL) w/ 4 others http://t.co/tTGZQWhSfn									
8135771	Y	Someone go to el toro with me !!!									
8135800	Y	I'm at United States Post Office (Champaign, IL) http://t.co/JAD6TyoKLi									
8135826	Y	Snowing. @ Arboretum http://t.co/mGLorFnCZn									
8135830	Y	Watching @ChipotleTweets insider on Netflix. On a side note I know what I'm getting for dinner! #Chipotle									
8135939	Y	I been craving some Panda Express, I really want some.									
8135985	Y	there giving away free Starbucks at the iUB. ??									
8136128	Y	Red lobster for lunch ??									
8136144	Y	Walking (@ Lincoln Square Mall) http://t.co/4CrBLnf36V									
8136352	Y	I'm at Urbana Dog Park (Urbana, IL) http://t.co/sXxgD0PTSq									
